host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month,n_bathrooms,bath_shared,emailhost_verification,phonehost_verification,photographerhost_verification,work_emailhost_verification,neighbourhood_cleansed_Arbutus Ridge,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_Unspecified,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,alarm_amenitie,dryer_amenitie,parking_amenitie,water_amenitie,coffee_amenitie,material_amenitie,grill_amenitie,wine_amenitie,backyard_amenitie,pool_amenitie
2017-02-01,False,True,True,49.2555,-123.09562,3,2.0,2.0,100.0,31,180,31,31,180,180,31.0,180.0,0,1,14,54,27,1,0,2017-06-28,2022-03-28,4.78,4.78,4.78,4.92,4.93,4.81,4.73,False,False,0.39,1.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,False,True,True,49.27737,-123.13023,1,1.0,1.0,85.0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,3,0,0,2017-08-05,2019-01-30,5.0,5.0,4.33,5.0,5.0,5.0,5.0,True,False,0.04,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,False,True,True,49.26082,-123.16845,2,1.0,1.0,158.0,2,200,2,2,200,200,2.0,200.0,22,48,61,88,252,33,2,2017-06-14,2023-02-20,4.65,4.81,4.76,4.93,4.93,4.86,4.53,True,False,3.6,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2016-11-13,True,True,True,49.27904,-123.10775,6,3.0,4.0,328.0,1,1125,1,1,1125,1125,1.0,1125.0,23,51,66,296,75,28,0,2017-07-03,2023-01-15,4.88,4.91,4.86,4.9,4.99,4.89,4.64,True,True,1.08,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2016-08-05,False,True,True,49.2485,-123.18404,4,2.0,3.0,150.0,30,1125,30,30,1125,1125,30.0,1125.0,0,12,42,317,7,0,0,2017-08-12,2020-10-13,3.67,3.33,3.67,4.4,4.2,4.4,3.2,False,False,0.1,1.5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24,False,True,False,49.27188,-123.07267,4,1.0,1.0,225.0,3,7,3,3,7,7,3.0,7.0,0,0,0,0,12,0,0,2017-12-25,2019-06-27,4.91,5.0,4.64,4.91,4.91,4.73,4.73,True,False,0.19,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-15,True,True,True,49.27766,-123.1096,4,2.0,2.0,500.0,2,30,2,2,30,30,2.0,30.0,12,42,68,68,90,15,1,2017-07-08,2023-02-22,4.83,4.84,4.84,4.92,4.97,4.92,4.72,True,False,1.3,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-02,False,True,True,49.28631,-123.12253,2,1.0,1.0,100.0,30,30,30,30,1125,1125,30.0,1125.0,0,12,42,132,36,0,0,2017-06-11,2018-03-16,4.82,4.79,4.85,4.84,4.91,5.0,4.74,False,True,0.51,1.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-08-08,True,True,True,49.28627,-123.04713,2,1.0,1.0,75.0,7,31,7,7,1125,1125,7.0,1125.0,2,4,25,82,120,6,0,2017-07-31,2023-01-06,4.88,4.89,4.99,4.96,4.95,4.81,4.9,True,False,1.75,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-12-17,False,True,True,49.2664,-123.13748,3,1.0,1.0,94.0,1,1125,1,2,1125,1125,1.9,1125.0,0,0,0,0,33,0,0,2017-06-13,2019-09-23,4.42,4.76,4.58,4.7,4.85,4.88,4.52,True,False,0.47,1.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,False,True,True,49.273529,-123.125443,5,3.0,3.0,544.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,173,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,2.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-06-04,False,True,False,49.24118,-123.09683,7,3.0,5.0,300.0,3,4,3,3,4,4,3.0,4.0,0,0,0,0,7,0,0,2017-07-15,2018-07-22,5.0,5.0,4.86,5.0,5.0,5.0,5.0,True,False,0.1,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,True,True,True,49.2798,-123.10891,5,2.0,3.0,322.0,2,28,2,2,28,1125,2.0,926.4,24,52,77,327,182,37,2,2017-07-08,2023-02-22,4.97,4.93,4.97,4.91,4.98,4.9,4.83,True,False,2.63,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2012-03-08,True,True,True,49.2602,-123.21289,8,5.0,8.0,975.0,6,60,6,6,60,60,6.0,60.0,0,0,0,0,21,1,0,2017-08-01,2022-08-20,4.81,4.86,4.76,4.9,4.8,4.89,4.68,True,False,0.31,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2015-02-03,False,True,True,49.27917,-123.10087,3,1.0,1.0,81.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,67,0,0,2017-06-28,2020-11-08,4.87,4.94,4.97,4.84,4.94,4.59,4.67,True,False,0.96,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,False,True,True,49.28219,-123.12516,2,1.0,1.0,200.0,1,3,1,1,3,3,1.0,3.0,0,0,0,0,132,0,0,2017-07-02,2018-08-29,4.83,4.9,4.83,4.72,4.92,4.96,4.78,True,False,1.9,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-06,False,True,True,49.27105,-123.18454,1,1.0,1.0,51.0,21,84,21,21,1125,1125,21.0,1125.0,0,16,29,29,56,6,0,2017-06-13,2022-12-03,4.89,4.96,4.95,4.96,4.93,5.0,4.87,True,False,0.8,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-08-30,False,True,True,49.27865,-123.12027,2,1.0,1.0,90.0,31,200,31,31,1125,1125,31.0,1125.0,3,3,3,27,23,2,0,2017-07-15,2022-07-30,4.83,5.0,4.65,5.0,4.91,5.0,4.77,False,False,0.33,1.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-07,True,True,True,49.21794,-123.14169,5,2.0,2.0,125.0,1,1125,1,1,1125,1125,1.0,1125.0,18,39,59,59,245,66,5,2017-06-19,2023-02-27,4.83,4.93,4.93,4.96,4.91,4.86,4.85,True,False,3.51,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-05-10,False,True,True,49.27322,-123.15093,3,1.0,1.0,75.0,1,29,1,1,1125,1125,1.0,1125.0,0,0,0,0,52,0,0,2017-07-21,2020-03-08,4.84,4.96,4.84,4.88,4.98,4.98,4.88,True,False,0.76,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-06-10,True,True,True,49.26456,-123.12753,2,1.0,1.0,196.0,5,1125,5,5,1125,1125,5.0,1125.0,16,34,64,154,95,20,1,2017-07-09,2023-02-24,4.92,4.96,4.99,4.91,4.98,4.95,4.82,True,True,1.37,1.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,False,True,True,49.26705,-123.15698,2,1.0,1.0,125.0,7,28,7,14,28,28,8.8,28.0,0,0,0,0,4,1,0,2017-07-28,2022-09-08,4.67,5.0,5.0,4.5,4.5,5.0,5.0,True,False,0.06,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-02-19,False,True,True,49.23946,-123.08818,1,1.0,1.0,52.0,30,365,30,30,365,365,30.0,365.0,0,0,15,290,8,0,0,2017-12-18,2021-06-30,3.88,4.13,3.75,4.75,4.38,4.63,4.13,False,False,0.13,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-02-27,False,True,True,49.28731,-123.12592,2,1.0,1.0,160.0,30,365,30,30,365,365,30.0,365.0,0,0,0,0,29,0,0,2017-06-17,2017-10-07,4.89,4.89,4.82,4.96,4.89,4.96,4.69,True,False,0.41,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,True,True,True,49.26486,-123.18136,4,1.0,2.0,190.0,14,1125,7,14,1125,1125,13.7,1125.0,0,14,30,200,66,11,0,2018-07-28,2022-11-22,4.89,4.97,4.98,4.94,5.0,4.98,4.88,True,False,1.17,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2016-12-08,True,True,True,49.27704,-123.12217,2,1.0,1.0,120.0,30,1125,30,30,1125,1125,30.0,1125.0,20,20,20,190,27,6,1,2017-11-22,2023-02-25,4.85,4.89,4.81,4.81,4.89,5.0,4.63,True,True,0.42,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,False,True,False,49.28904,-123.13452,2,1.0,1.0,120.0,4,7,4,4,7,7,4.0,7.0,0,0,0,0,3,0,0,2017-07-12,2018-08-17,4.67,5.0,4.67,5.0,5.0,5.0,4.33,True,True,0.04,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,True,True,True,49.28681,-123.12323,4,2.0,2.0,268.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,73,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,2.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-20,True,True,True,49.27804,-123.06098,4,2.0,2.0,275.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,15,0,0,2017-06-17,2021-09-19,5.0,4.79,4.86,5.0,5.0,4.5,4.71,False,False,0.21,2.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-07-18,True,True,False,49.27263,-123.09972,1,1.0,1.0,225.0,2,3,2,2,3,1125,2.0,1008.3,0,7,27,117,40,9,0,2017-07-02,2022-10-23,4.9,4.97,5.0,5.0,4.95,4.97,4.86,True,True,0.58,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,False,True,True,49.27735,-123.12718,3,1.0,2.0,83.0,30,1125,30,30,1125,1125,30.0,1125.0,3,33,63,63,12,3,0,2018-01-31,2023-01-31,4.58,4.58,4.33,4.75,4.92,4.83,4.33,True,False,0.19,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2011-09-01,True,True,True,49.26656,-123.04979,2,1.0,1.0,70.0,30,180,30,30,180,180,30.0,180.0,0,19,49,99,45,6,0,2017-07-03,2023-02-01,4.8,4.87,4.84,4.98,5.0,4.71,4.67,True,False,0.65,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2014-07-22,False,True,True,49.2776,-123.06675,5,2.0,2.0,395.0,5,22,5,5,22,22,5.0,22.0,0,0,0,0,6,0,0,2017-07-20,2018-08-07,5.0,5.0,4.83,5.0,5.0,4.83,4.83,True,True,0.09,2.5,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,False,True,True,49.23218,-123.14359,2,1.0,1.0,59.0,30,90,30,30,90,90,30.0,90.0,0,0,0,0,39,1,0,2017-06-22,2022-06-19,4.64,4.74,4.64,4.77,4.7,4.62,4.59,False,False,0.56,2.5,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011-10-04,True,True,True,49.27055,-123.18922,2,1.0,1.0,144.0,3,1125,3,3,1125,1125,3.0,1125.0,15,33,33,33,130,39,3,2017-06-22,2023-03-06,4.95,4.95,4.99,4.99,4.99,4.98,4.84,True,False,1.86,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2011-05-18,False,True,True,49.28742,-123.12805,3,1.0,2.0,93.0,30,90,30,30,90,90,30.0,90.0,0,0,0,0,3,1,0,2017-08-16,2022-05-26,4.67,5.0,4.67,4.67,5.0,5.0,4.67,False,False,0.04,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-05-31,True,True,True,49.2236,-123.1589,10,4.0,5.0,533.0,30,90,30,30,1125,1125,30.0,1125.0,0,0,0,0,112,2,0,2017-07-03,2023-01-19,4.8,4.88,4.6,4.96,4.96,4.88,4.7,True,True,1.61,2.5,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2017-06-23,False,True,True,49.2665,-123.14857,2,1.0,1.0,109.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,3,0,0,2018-07-27,2021-08-31,5.0,5.0,5.0,4.67,4.67,5.0,5.0,False,False,0.05,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-12,False,True,False,49.22801,-123.19539,6,3.0,4.0,270.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,12,0,0,2017-07-03,2017-09-03,4.75,4.92,4.5,4.92,4.83,4.8,5.0,True,True,0.17,2.5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-14,True,True,True,49.26,-123.18298,2,1.0,2.0,139.0,30,1125,30,30,1125,1125,30.0,1125.0,13,42,71,121,142,7,1,2017-07-04,2023-02-28,4.87,4.95,4.96,4.99,4.99,4.86,4.69,True,False,2.05,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-06-17,True,True,True,49.27285,-123.12343,6,3.0,3.0,250.0,30,1125,30,30,1125,1125,30.0,1125.0,15,15,15,199,63,3,1,2017-07-02,2023-03-05,4.95,4.97,4.89,4.87,4.94,5.0,4.84,False,False,0.91,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-08-06,False,True,True,49.25279,-123.03238,2,1.0,1.0,37.0,30,1125,30,30,1125,1125,30.0,1125.0,14,44,74,74,21,3,0,2017-07-27,2022-07-31,4.48,4.62,4.14,4.71,4.71,4.48,4.62,False,False,0.31,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2011-05-18,False,True,True,49.2891,-123.12837,2,1.0,1.0,81.0,30,365,30,30,365,365,30.0,365.0,0,0,0,0,9,2,0,2017-12-11,2022-12-03,5.0,4.89,4.67,5.0,5.0,5.0,4.56,False,False,0.14,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-07-02,True,True,True,49.27029069748068,-123.04596571408165,6,2.0,3.0,109.0,2,14,2,4,1125,1125,2.3,1125.0,1,24,48,116,204,49,0,2017-07-09,2023-01-10,4.88,4.93,4.91,4.97,4.98,4.76,4.85,True,False,2.95,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,False,True,False,49.2569,-123.19638,1,1.0,1.0,47.0,30,50,30,30,50,50,30.0,50.0,0,0,0,0,2,0,0,2017-07-12,2017-08-19,2.0,3.0,1.0,4.5,4.5,4.0,2.0,False,False,0.03,1.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-27,True,True,True,49.28572,-123.13627,2,1.0,1.0,140.0,2,30,2,2,30,30,2.0,30.0,0,0,0,0,12,8,0,2017-07-14,2022-09-21,5.0,4.92,4.75,5.0,5.0,5.0,4.92,True,False,0.17,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,False,True,True,49.28297,-123.06153,7,3.0,3.0,225.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,28,0,0,2017-07-08,2019-08-24,4.54,4.71,4.39,4.96,4.93,4.5,4.5,True,False,0.4,1.5,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-06-17,True,True,True,49.25895,-123.16627,4,3.0,3.0,194.0,5,1125,5,5,1125,1125,5.0,1125.0,12,27,36,111,154,27,1,2017-08-04,2023-02-22,4.96,4.98,4.97,5.0,4.97,4.98,4.95,True,True,2.25,2.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2013-12-22,False,True,True,49.27751,-123.13336,6,3.0,3.0,285.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,24,0,0,2017-07-21,2019-09-30,5.0,5.0,5.0,5.0,4.96,4.87,4.91,True,False,0.35,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
